charging_capacity_kW,usage_stats,cost_per_kWh,battery_capacity,state_of_charge,charger_type,renewable_energy,maintenance_frequency,latitude,longitude,priority_score
30.753274700691673,57.68573811327003,9.537031034817822,84.45653144431009,94.72843230897678,Level 2,Yes,Monthly,15.038971982925826,79.66119419267758,3.02
122.71942592321327,46.398169816688736,8.012406828806753,115.19092883199738,34.23072848275197,Level 1,No,Quarterly,11.557469318534443,83.8219977861747,43.8
11.621088076978298,11.870909550911147,9.883067695781609,31.410478836047275,44.03517738932523,Level 2,Yes,Weekly,11.280785089848793,81.8860187631611,14.55
27.50247400425726,98.05682270607235,8.082752850356012,106.86348605452767,70.7120613944381,Level 2,No,Weekly,10.121683453820332,77.78111247424357,20.99
138.92314667055862,21.469588746335543,6.999749728337596,136.45557318181523,58.76690514732603,Level 2,Yes,Quarterly,16.302388123829044,79.46841254465296,32.44
46.45051391507112,6.723418009056115,7.8630213802718565,27.51246561258234,31.79393297068228,Level 2,No,Weekly,13.59022616690086,79.28965975686764,14.47
198.63929689154534,59.48473795019096,9.83095842236688,38.284934100376674,55.38309158678235,Level 1,Yes,Quarterly,11.051882848789717,84.59335168283918,16.17
241.312739198043,73.88666771330327,7.61902297268949,113.16215177126408,73.07068843628862,DC Fast,Yes,Quarterly,13.2283777773131,76.7531091051464,21.32
280.205344688179,3.2443446047186963,9.53834355953472,76.84661427180029,4.23349459024921,DC Fast,No,Weekly,11.689440914515849,75.89576337294429,49.55
70.05258548568354,65.87176387270222,9.584377385886615,72.46132070577949,1.1199305255704117,Level 1,Yes,Quarterly,19.416948315016594,83.8061883216169,50.04
58.618903790674416,53.22918759514545,7.725652835161863,37.80566249075066,45.80669390728913,Level 1,Yes,Quarterly,13.200048857613481,83.9668598950587,17.31
36.59874411704009,10.326500887504842,6.791401803177212,85.88010529331245,13.183661780351418,DC Fast,Yes,Quarterly,13.339535232893898,83.71739087912165,45.58
222.75058734027283,17.252387694636205,9.035952682055864,36.45089045552904,66.43442914647144,DC Fast,Yes,Weekly,18.398580033995856,80.10976915625557,12.08
247.2665042704154,56.79742973160805,7.590293046548951,81.96065932037025,21.40524562274342,Level 1,No,Quarterly,16.477557612860043,81.59744428269461,43.18
11.055150688974713,29.63576135132884,9.240232649901504,119.26998886501536,43.2851106795671,Level 2,Yes,Monthly,17.101716074030016,80.63363047560983,39.5
327.6742861852914,93.8315728651316,8.049291968911517,53.57436652533126,19.767093687426897,Level 1,No,Monthly,16.360018039889606,75.694478260544,39.59
18.189949278015344,81.87402294840508,8.198433598199175,82.50220186336455,54.848358574912446,DC Fast,Yes,Quarterly,19.461962839485654,80.95834896900722,27.31
189.45371735537466,98.3567206513663,9.222682923619878,148.96207602158864,11.60534593845689,Level 2,Yes,Monthly,12.070008315580452,75.13614147256101,86.28
248.17118180782074,25.967083895041398,7.838271658715698,109.26455503602484,2.310685278748026,DC Fast,Yes,Weekly,19.890392417557955,78.24987409557086,71.07
304.83919331113,96.9723632797977,8.0509457086302,129.37638026967582,5.113163810669718,Level 2,Yes,Quarterly,18.309561775565133,84.32292575873167,85.06
249.93042624634973,43.12338697915579,7.816666640693677,73.93018885287094,95.425844151531,DC Fast,No,Weekly,15.889725888763422,78.04045269635807,2.53
280.60482907442713,34.751879531375465,7.785691803470479,119.82192000636118,14.228621861093583,Level 2,Yes,Monthly,16.62371624396249,84.39826642644248,65.87
118.80756738998213,5.034952696935324,8.340813019155108,25.26619248237184,70.84782531368351,Level 1,Yes,Monthly,16.48825876500614,77.50133957149244,6.28
285.18878981127926,5.276525785960262,9.330798055754027,35.97845373049185,6.792620422282624,Level 1,Yes,Monthly,10.58396224059154,78.14562240461532,28.45
28.0401962346363,69.20112559466547,7.766189091728981,46.39917707960808,10.816035223518217,Level 2,No,Monthly,12.180164985319387,81.28407496438554,33.53
313.18582962118467,45.79289944340279,8.334891521882078,72.25375019997854,50.887625140933466,Level 2,No,Weekly,19.614708845247492,82.61626972789296,26.64
191.6573316538077,22.65216260361057,8.847545639049102,129.94683418234922,46.48709301543437,Level 1,No,Quarterly,15.343644288593794,80.01387768004884,38.49
286.0542194868728,61.39703063252326,7.443038062062793,65.01458660243097,95.15803094398696,Level 1,No,Weekly,13.783536032619121,83.82115687194155,2.44
158.31139958140506,25.285811825011116,7.471329817158374,105.10075515701017,94.48354530207374,Level 2,Yes,Quarterly,17.62038463389075,75.40240421610619,3.56
225.25219331878372,57.76317543444226,9.766945944582092,112.21085832445284,77.9608642542465,Level 2,Yes,Monthly,15.245189426558095,84.22194838634371,16.55
184.24093132763963,35.92087469826903,9.03237100665881,96.20370603148439,60.21018301273497,Level 1,No,Monthly,10.131627714318975,76.96307799895408,23.24
256.05633261436617,82.3552226611819,8.520153366781582,66.4414558621177,45.4960317393011,DC Fast,Yes,Monthly,17.36237596715118,83.84238745084656,32.31
28.57049371070635,82.06961607667793,8.767020190472142,95.01693442276076,35.617853432842104,Level 1,Yes,Monthly,17.322175600528613,79.0086317948638,41.04
21.12322939669733,47.73503981224013,6.602548050861964,64.494527062667,94.70875469755555,Level 2,No,Weekly,11.651487121099745,83.32757055871038,2.33
86.48613190355125,35.08191093350156,8.663360379465939,30.90358601176157,60.29088114246856,Level 2,Yes,Quarterly,19.566600884242135,81.71665549803696,11.41
55.84063803961592,36.25597965590946,8.283281056284707,149.06451716418186,57.90725276859945,DC Fast,No,Quarterly,12.239081315411143,76.75941632478262,35.32
305.1242483072706,80.57145256682179,8.410123879228024,36.53371897222642,23.190112176891486,Level 1,No,Monthly,14.577493673821992,84.18047569881449,29.79
76.72489557531551,32.8179482797612,7.7579833939078595,29.405289898687457,4.669781788511306,Level 2,No,Weekly,11.147359612609147,77.4551739048846,25.23
341.55283953669596,20.9059373706846,6.785158641995297,134.20899739693027,94.51885797595445,Level 1,No,Monthly,16.032823194505884,77.44140118694999,4.28
117.91352711988739,8.468834187530682,7.176687317642182,59.23850591607636,31.37352588446539,Level 2,No,Quarterly,13.754511200572125,83.14178896637381,24.92
63.74127049104475,46.66931208844084,9.827606496244352,104.53860662955599,44.25890233244587,DC Fast,No,Quarterly,13.531734622097055,76.05873255572521,35.77
276.3944774998677,48.213209891984185,7.930448467948269,62.77074485609027,11.463994358570684,Level 1,Yes,Weekly,18.269768772209474,77.2203590637046,44.44
230.54772142530663,84.09087104029072,8.133391045408025,70.88905520328126,83.6924329909292,Level 1,Yes,Quarterly,10.095617128504783,80.03677573421062,9.14
174.36850075859866,22.123869644606398,6.684484264487036,54.07468636218355,2.7631832855930627,DC Fast,Yes,Weekly,17.979467708924226,83.30477028686624,42.82
194.37724282817092,38.099127366839994,6.631481803403932,64.59572075309133,83.39907620990965,Level 2,No,Monthly,15.714485657480786,76.47483974737267,7.6
251.72062239529234,80.8405738893691,9.010135064663652,73.3910520762506,14.028501278796679,Level 2,No,Monthly,19.860985134801993,80.47668234512346,49.26
79.95915946595456,82.36236107489735,8.383331324423889,113.65408898200458,88.6564112631152,Level 1,No,Weekly,15.89443220604249,82.1124059180294,8.16
348.71687061985966,38.46110759787682,8.280470944756933,86.49970525052294,72.97726373361574,DC Fast,Yes,Monthly,10.55379134147958,83.60595224715951,17.53
341.17760675137407,45.91240232866809,7.350935856479341,142.663478230407,16.46702625073051,Level 1,Yes,Weekly,10.506453264437264,84.3556556020222,74.93
227.6139902214279,30.328589084928293,9.106627560704727,25.444451199040817,56.58179928594681,Level 1,No,Monthly,18.83152986371832,82.84639914468933,10.71
69.8398578252008,93.2554878419312,7.088828026879722,85.39888194216365,31.265631435521946,Level 2,No,Monthly,18.41214145511053,81.52828398222002,41.68
238.07988485095197,11.864376574158031,7.16477160281357,95.94922254812336,17.823309891158345,Level 2,No,Quarterly,13.458900755820231,79.33620085312766,46.97
25.269443142711545,93.374942300147,8.112492599718964,139.62560818965562,85.91821994111083,Level 2,No,Quarterly,16.180324841811373,76.1211015418842,11.92
10.728375772032123,68.38664518353433,7.501979517391793,26.390608070785586,40.35227665072294,Level 2,No,Weekly,14.895913570556003,82.09737192525522,16.99
90.18901097892478,53.15721526867312,7.366120434316012,94.55494604157808,39.85437143653825,Level 2,Yes,Monthly,19.67164055136052,84.92737304475487,37.83
161.9180348587607,3.2659060784495875,8.758331755936661,130.97189070863442,16.988667480662002,DC Fast,No,Monthly,19.499609008768914,82.367605947321,61.45
303.8953768929332,47.55961918220083,8.778401108264905,51.450604655500754,38.306567608577865,Level 1,No,Monthly,19.838390085407745,75.16711093737726,25.48
254.5091744182078,40.774810500273226,9.385809744299753,133.91800530811187,87.16168463288501,DC Fast,No,Quarterly,18.664487806342642,79.96259978041839,10.5
259.94728241999337,16.121881197512256,7.961979984405415,22.47564320565794,36.31287104896359,Level 1,No,Weekly,19.095515907751015,81.14646632482903,14.64
148.92266705682638,65.6409603500657,6.7557978185915255,115.21910178738486,95.1603562499788,Level 2,Yes,Weekly,12.172787787671364,81.89674201102844,3.72
121.07724739143703,97.11509073682858,7.457832347225102,141.3047187519249,94.63088992083874,DC Fast,No,Weekly,18.310067889897745,82.19725835600708,4.95
129.86356704461093,56.218881106452514,9.93001912118886,105.43569601320809,14.489865930734602,Level 1,No,Monthly,17.088571132042745,80.58108441216524,55.11
345.67734730762027,71.47532764439458,8.586905013314457,77.07380171745824,17.73112535226449,Level 2,No,Weekly,19.6278650882807,77.23360332734241,50.1
14.038216994368868,6.845045256601678,8.98407979680357,25.834532141453344,86.26740703318892,Level 2,Yes,Quarterly,15.712618284426194,84.42200661476546,2.84
303.461023642857,41.76669958169947,6.5257524036889505,139.61479573194174,39.27609189247192,DC Fast,No,Quarterly,10.851671667105563,81.96666467663663,52.1
202.53639300033768,11.635848516449588,8.313720062638822,81.13850894990472,0.43739822830093367,DC Fast,Yes,Weekly,15.97398891187153,77.3684003686941,55.96
153.51539671635666,61.27958355365104,6.631350301361311,23.769576763673243,27.3871819705371,DC Fast,No,Monthly,16.86580928021288,78.22321832270273,22.15
253.84018114529778,93.84821582141547,8.492305742320069,109.67673927273906,59.762899319556,Level 2,No,Quarterly,12.203210287124282,84.2192767063037,30.41
170.334129498646,66.17777324716386,9.722697973726264,82.63884296491356,79.9265965959968,Level 1,No,Quarterly,13.941133835127284,83.87485186707336,11.01
305.6981333285812,7.680304831442153,9.889466956751427,36.1648912675134,13.338861709325956,Level 1,No,Monthly,15.985034140516799,79.05146438358089,24.63
315.2456524039405,35.466620498508284,8.391934363861235,47.85533521033375,11.054136441673535,DC Fast,No,Monthly,13.741057373165056,75.38307221991451,37.48
147.6023244057094,55.066337944085156,8.103716818382756,28.383788459260018,92.20926535723316,Level 1,No,Weekly,13.749477172386639,75.48497368893938,2.24
96.88972903226805,40.320775613325225,9.807559829869728,94.65816016211456,75.11483678225827,Level 2,No,Quarterly,11.330866391727973,77.83918290918389,14.26
207.32261500767677,83.36440104751723,8.857634411988432,100.8638323027612,58.97796007780784,Level 1,No,Quarterly,19.40746723077666,81.29122219339,27.41
319.32717096584184,81.46710047099891,6.727147478384433,85.74649878620777,76.9186789995928,Level 2,No,Weekly,17.504943844950965,80.84194635334562,15.2
73.73176615198331,61.183102010322145,8.130039521836242,126.22327729033994,42.88543613066385,DC Fast,Yes,Weekly,10.01243438866102,81.33827786943942,46.74
218.03830424721897,37.345794513270526,7.340857564625064,131.93114677004178,75.84557473091266,Level 1,Yes,Quarterly,17.65613284022165,82.17282971932107,18.97
221.0460770323822,25.533637376324414,8.144315125070385,100.03117156880646,37.18029912745357,Level 2,Yes,Quarterly,17.397949926578587,75.19032253592738,39.98
256.58955784534834,10.587431821312931,8.094129502022266,21.65834236196597,24.409457249260235,DC Fast,Yes,Monthly,10.09730960155523,76.05085595172443,20.97
46.048689794540934,35.4897683486554,8.537506809851596,110.37985524720564,72.90134212929686,DC Fast,No,Monthly,13.696042976137646,78.59483451827212,17.89
250.538737638731,41.31725172077195,7.74869671622238,74.3398981996457,41.96722921572683,DC Fast,No,Quarterly,16.067476903255304,76.54859997521582,30.87
318.16138223297435,67.58229251040736,7.074946573095748,93.5224728194303,98.13771043261949,DC Fast,Yes,Quarterly,14.52750651858036,75.75320042544554,1.32
62.88908810458469,65.81598242975734,8.263018021064847,104.38047826245497,34.9485182308101,Level 1,Yes,Monthly,17.77986118720507,81.40964395997332,43.42
83.14016372335718,7.0108139641256955,9.405710095210168,65.53075986251997,92.17274205310659,Level 2,Yes,Weekly,14.25458332634434,83.15336477491098,3.39
339.98828291457386,39.525931543115775,8.824042798236608,139.22280567233327,93.29625485670795,Level 1,Yes,Weekly,11.53862969453837,82.52626657434283,5.84
63.34193344832142,18.177886721736193,7.684287530738255,37.41673267747156,24.185294706474615,Level 2,No,Quarterly,19.764156242738288,83.1703977860918,19.68
299.0347826793527,15.68127053168057,9.774330579656,107.29653494653486,79.82211815880133,DC Fast,Yes,Quarterly,12.420399927760466,81.65856544057877,14.03
172.29724975681216,82.73021497372459,9.692726499372139,20.566745394355454,43.30745051445651,Level 1,No,Monthly,17.176923105413323,82.35345321814202,16.1
86.53087604111197,4.191521671625753,7.232719397844345,140.2046437026735,91.7524727230348,DC Fast,No,Quarterly,11.431563116640719,77.71778774208302,6.26
304.762465445379,41.91828759021213,6.637961547921271,34.62553732095189,45.01242726352388,Level 2,No,Weekly,13.290126137839327,84.93008036284164,19.5
155.85683925093292,16.82036557665182,9.094580479227668,32.3349499191847,74.4303717337366,DC Fast,Yes,Monthly,14.420276084304238,76.83165654493887,8.04
180.18607387539157,87.9330215678474,9.396635914722037,63.29099229679175,46.69674091637979,Level 1,Yes,Monthly,11.92232004527064,77.14493874389383,28.15
125.73167928991799,55.704051327503514,9.887525980829743,68.56361718508047,22.780075571285618,Level 1,No,Weekly,14.499595763686095,77.88921831815847,36.74
207.5327980022246,23.1380636376848,9.614427379309088,47.85900940197422,19.935012894468628,Level 2,Yes,Weekly,11.5716282299175,84.75332430106579,31.99
57.233355404757965,50.24272871663764,8.601871688722452,96.0658159205262,42.54311942563456,Level 2,Yes,Monthly,15.590065389858902,84.88288589353905,35.88
136.87853782811624,73.14863597031159,8.355183187243332,77.57883274545526,75.5494657014215,Level 1,No,Quarterly,16.63713252520194,82.94893749706497,12.86
339.2943128173506,95.81180089194338,6.597443679419052,24.442826575341364,60.50714851807668,Level 1,No,Weekly,10.624342840280107,81.29057598559633,14.57
90.34670144539464,22.044600424541894,7.363297563956722,61.55476809318908,68.86292899005433,Level 1,Yes,Monthly,18.71132121082168,80.20062575184613,12.67
229.85783258945227,88.61817721293451,8.108651631065243,125.35627876451217,28.232635073194245,Level 1,No,Quarterly,11.851408850420356,84.70620845686845,57.29
113.81652247864321,93.43041141674902,8.699763650292487,109.66119953204291,48.14353459576055,Level 2,Yes,Quarterly,12.253624253203238,81.95622802858247,39.06
270.71559399031025,91.64205445320663,8.450381416614437,114.23321096538446,4.4395264969327,Level 1,Yes,Monthly,16.61349840083063,84.4473012832603,76.3
45.80578125142244,63.54143568619099,9.099225963885917,110.75520013085806,81.75324159581207,Level 2,No,Weekly,14.68751060434414,78.16550799477623,12.61
339.43736577749064,62.982065443470766,7.4791842581046435,60.42649277979433,98.98921622398747,Level 1,No,Quarterly,14.993955991710656,78.33774792269566,0.48
158.82633948427375,40.32106331838228,8.477334126783656,32.95630986998086,40.68790626246709,Level 1,Yes,Weekly,11.281549845631327,83.54724594118436,19.04
82.61766217126238,75.23978823037879,6.808497851867773,55.42073392430248,1.096365313154335,DC Fast,No,Monthly,18.057358218764083,76.49854920585294,45.52
25.72386156550443,53.12940183509319,7.947829332541224,128.1320890240707,16.979263955094737,DC Fast,Yes,Weekly,16.1705424610421,84.45927861296076,66.86
